"id","traceId","traceName","type","name","startTime","endTime","completionStartTime","environment","version","userId","sessionId","level","statusMessage","promptName","promptId","promptVersion","modelId","providedModelName","modelParameters","usageDetails","costDetails","totalCost","input","output","metadata","latencyMs","timeToFirstTokenMs","tags","release","parentObservationId","comments","e2e_success","routing_accuracy"
"cb8fbf4fcc4832ba","b25a43f7f8a7eb169a65487b96d5c2ed","","GENERATION","OpenAI-generation","2026-09-12 04:10:06.938000","2026-09-12 04:10:07.545000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","clyrjpbe20000t0mzcbwc42rg","gpt-4o-mini-2024-07-18","{""temperature"":0,""max_tokens"":""Infinity"",""top_p"":1,""frequency_penalty"":0,""presence_penalty"":0,""service_tier"":""default""}","{""input"":""254"",""output"":""1"",""total"":""255"",""input_audio_tokens"":""0"",""input_cached_tokens"":""0"",""output_accepted_prediction_tokens"":""0"",""output_audio_tokens"":""0"",""output_reasoning_tokens"":""0"",""output_rejected_prediction_tokens"":""0""}","{""input"":0.0000381,""output"":6e-7,""input_cached_tokens"":0,""total"":0.0000387}","0.0000387","[{""role"": ""user"", ""content"": ""Eres el Orquestador de la Mesa de Ayuda de Nubbix.\n        Clasifica la consulta del empleado en UNA sola intención: HR, IT, Finance o Ticket.\n\n        REGLA DE PRIORIDAD (aplicarla SIEMPRE primero): si la consulta pide explícitamente\n        crear/abrir/generar un ticket, o consultar el estado de un ticket, la intención es\n        \""Ticket\"" — sin importar de qué tema hable el ticket (IT, HR o Finance).\n\n        Ejemplos:\n        - \""Mi laptop no enciende\"" -> IT (no pide ticket, es soporte directo)\n        - \""Quiero crear un ticket para cambiar mi contraseña\"" -> Ticket (pide crear ticket, aunque el tema sea IT)\n        - \""¿Cuál es el estado del ticket TICK-8A9B2?\"" -> Ticket\n        - \""¿Cuántos días de vacaciones tengo?\"" -> HR\n        - \""¿Cuál es el tope de reembolso de viáticos?\"" -> Finance\n\n        Consulta: \""Crear ticket por falla en el sistema de liquidaciones.\""\n        Responde ÚNICAMENTE con una palabra: HR, IT, Finance o Ticket.\n        ""}]","{""role"": ""assistant"", ""content"": ""Ticket""}","{""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","607","","[""nubbix-helpdesk""]","","5c0ab0237aa9b024","[]","",""
"3ba5b6e481377c5a","b25a43f7f8a7eb169a65487b96d5c2ed","orchestrator_run","AGENT","orchestrator_run","2026-09-12 04:10:06.936000","2026-09-12 04:10:07.548000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","","","{}","{}","{}","0","{""args"": [""Crear ticket por falla en el sistema de liquidaciones.""], ""kwargs"": {""session_id"": ""eval_run_20260912T040857"", ""thread_id"": ""4f8671b0-9b39-4b45-9d22-4d9d69f5ddb2""}}","{""thread_id"": ""4f8671b0-9b39-4b45-9d22-4d9d69f5ddb2"", ""trace_id"": ""b25a43f7f8a7eb169a65487b96d5c2ed"", ""awaiting_confirmation"": true, ""interrupt"": {""type"": ""confirm_sensitive_action"", ""action"": ""create_ticket"", ""preview"": ""Se creará un ticket de soporte con la descripción: \""Crear ticket por falla en el sistema de liquidaciones.\""""}, ""target_domain"": ""Ticket"", ""response"": null}","{""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","612","","[""nubbix-helpdesk""]","","","[]","",""
"0983a83f3ccefcf8","40fe7d7d9080be6a5a8db1cdfc081048","","TOOL","get_ticket_status","2026-09-12 04:10:06.428000","2026-09-12 04:10:06.762000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","","","{}","{}","{}","0","","","{""scope.name"":""fastmcp"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python"",""attributes.langfuse.trace.tags"":""[\""nubbix-helpdesk\""]"",""attributes.session.id"":""eval_run_20260912T040857"",""attributes.gen_ai.tool.name"":""get_ticket_status"",""attributes.fastmcp.component.key"":""get_ticket_status"",""attributes.mcp.method.name"":""tools/call""}","334","","[""nubbix-helpdesk""]","","3a14a13663cc6a76","[]","[0]","[1]"
"e5426ce6da1e7512","40fe7d7d9080be6a5a8db1cdfc081048","","TOOL","ticket_node","2026-09-12 04:10:04.880000","2026-09-12 04:10:06.934000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","","","{}","{}","{}","0","{""args"": [{""user_query"": ""Quiero consultar estado del ticket TICK-10001"", ""target_domain"": ""Ticket"", ""response"": """", ""steps_count"": 1, ""max_steps"": 5, ""action_type"": ""status"", ""require_human_approval"": false, ""approved"": false}], ""kwargs"": {}}","{""user_query"": ""Quiero consultar estado del ticket TICK-10001"", ""target_domain"": ""Ticket"", ""response"": ""Error: No se encontró ningún ticket con el ID TICK-10001."", ""steps_count"": 1, ""max_steps"": 5, ""action_type"": ""status"", ""require_human_approval"": false, ""approved"": false}","{""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","2054","","[""nubbix-helpdesk""]","","856ff454c05f5a92","[]","[0]","[1]"
"3a14a13663cc6a76","40fe7d7d9080be6a5a8db1cdfc081048","","TOOL","mcp_get_ticket_status","2026-09-12 04:10:04.880000","2026-09-12 04:10:06.934000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","","","{}","{}","{}","0","{""args"": [""TICK-10001""], ""kwargs"": {}}","Error: No se encontró ningún ticket con el ID TICK-10001.","{""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","2054","","[""nubbix-helpdesk""]","","e5426ce6da1e7512","[]","[0]","[1]"
"63e7fbaeba2383d3","40fe7d7d9080be6a5a8db1cdfc081048","","GENERATION","OpenAI-generation","2026-09-12 04:10:04.242000","2026-09-12 04:10:04.879000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","clyrjpbe20000t0mzcbwc42rg","gpt-4o-mini-2024-07-18","{""temperature"":0,""max_tokens"":""Infinity"",""top_p"":1,""frequency_penalty"":0,""presence_penalty"":0,""service_tier"":""default""}","{""input"":""255"",""output"":""1"",""total"":""256"",""input_audio_tokens"":""0"",""input_cached_tokens"":""0"",""output_accepted_prediction_tokens"":""0"",""output_audio_tokens"":""0"",""output_reasoning_tokens"":""0"",""output_rejected_prediction_tokens"":""0""}","{""input"":0.00003825,""output"":6e-7,""input_cached_tokens"":0,""total"":0.00003885}","0.00003885","[{""role"": ""user"", ""content"": ""Eres el Orquestador de la Mesa de Ayuda de Nubbix.\n        Clasifica la consulta del empleado en UNA sola intención: HR, IT, Finance o Ticket.\n\n        REGLA DE PRIORIDAD (aplicarla SIEMPRE primero): si la consulta pide explícitamente\n        crear/abrir/generar un ticket, o consultar el estado de un ticket, la intención es\n        \""Ticket\"" — sin importar de qué tema hable el ticket (IT, HR o Finance).\n\n        Ejemplos:\n        - \""Mi laptop no enciende\"" -> IT (no pide ticket, es soporte directo)\n        - \""Quiero crear un ticket para cambiar mi contraseña\"" -> Ticket (pide crear ticket, aunque el tema sea IT)\n        - \""¿Cuál es el estado del ticket TICK-8A9B2?\"" -> Ticket\n        - \""¿Cuántos días de vacaciones tengo?\"" -> HR\n        - \""¿Cuál es el tope de reembolso de viáticos?\"" -> Finance\n\n        Consulta: \""Quiero consultar estado del ticket TICK-10001\""\n        Responde ÚNICAMENTE con una palabra: HR, IT, Finance o Ticket.\n        ""}]","{""role"": ""assistant"", ""content"": ""Ticket""}","{""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","637","","[""nubbix-helpdesk""]","","3e6db2d0582541fc","[]","[0]","[1]"
"3e6db2d0582541fc","40fe7d7d9080be6a5a8db1cdfc081048","","CHAIN","router_node","2026-09-12 04:10:04.242000","2026-09-12 04:10:04.879000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","","","{}","{}","{}","0","{""args"": [{""user_query"": ""Quiero consultar estado del ticket TICK-10001"", ""target_domain"": """", ""response"": """", ""steps_count"": 0, ""max_steps"": 5, ""action_type"": null, ""require_human_approval"": false, ""approved"": false}], ""kwargs"": {}}","{""user_query"": ""Quiero consultar estado del ticket TICK-10001"", ""target_domain"": ""Ticket"", ""response"": """", ""steps_count"": 1, ""max_steps"": 5, ""action_type"": ""status"", ""require_human_approval"": false, ""approved"": false}","{""steps_count"":""1"",""target_domain"":""Ticket"",""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","637","","[""nubbix-helpdesk""]","","856ff454c05f5a92","[]","[0]","[1]"
"856ff454c05f5a92","40fe7d7d9080be6a5a8db1cdfc081048","orchestrator_run","AGENT","orchestrator_run","2026-09-12 04:10:04.240000","2026-09-12 04:10:06.935000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","","","{}","{}","{}","0","{""args"": [""Quiero consultar estado del ticket TICK-10001""], ""kwargs"": {""session_id"": ""eval_run_20260912T040857"", ""thread_id"": ""c895e0e8-4e01-46f1-9780-e9d1d3e6da2e""}}","{""user_query"": ""Quiero consultar estado del ticket TICK-10001"", ""target_domain"": ""Ticket"", ""response"": ""Error: No se encontró ningún ticket con el ID TICK-10001."", ""steps_count"": 1, ""max_steps"": 5, ""action_type"": ""status"", ""require_human_approval"": false, ""approved"": false, ""thread_id"": ""c895e0e8-4e01-46f1-9780-e9d1d3e6da2e"", ""trace_id"": ""40fe7d7d9080be6a5a8db1cdfc081048"", ""awaiting_confirmation"": false}","{""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","2695","","[""nubbix-helpdesk""]","","","[]","[0]","[1]"
"22e8019a4182ce84","e71795a24508a55bf1371de907670cfe","","TOOL","get_ticket_status","2026-09-12 04:10:03.740000","2026-09-12 04:10:04.067000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","","","{}","{}","{}","0","","","{""scope.name"":""fastmcp"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python"",""attributes.langfuse.trace.tags"":""[\""nubbix-helpdesk\""]"",""attributes.session.id"":""eval_run_20260912T040857"",""attributes.gen_ai.tool.name"":""get_ticket_status"",""attributes.fastmcp.component.key"":""get_ticket_status"",""attributes.mcp.method.name"":""tools/call""}","327","","[""nubbix-helpdesk""]","","8bcf4cd42195eae2","[]","[0]","[1]"
"42d290fef7397745","e71795a24508a55bf1371de907670cfe","","TOOL","ticket_node","2026-09-12 04:10:02.229000","2026-09-12 04:10:04.238000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","","","{}","{}","{}","0","{""args"": [{""user_query"": ""¿Cuál es el estado del ticket TICK-8A9B2C?"", ""target_domain"": ""Ticket"", ""response"": """", ""steps_count"": 1, ""max_steps"": 5, ""action_type"": ""status"", ""require_human_approval"": false, ""approved"": false}], ""kwargs"": {}}","{""user_query"": ""¿Cuál es el estado del ticket TICK-8A9B2C?"", ""target_domain"": ""Ticket"", ""response"": ""Error: No se encontró ningún ticket con el ID TICK-8A9B2C."", ""steps_count"": 1, ""max_steps"": 5, ""action_type"": ""status"", ""require_human_approval"": false, ""approved"": false}","{""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","2009","","[""nubbix-helpdesk""]","","72428c703c022c34","[]","[0]","[1]"
"8bcf4cd42195eae2","e71795a24508a55bf1371de907670cfe","","TOOL","mcp_get_ticket_status","2026-09-12 04:10:02.229000","2026-09-12 04:10:04.238000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","","","{}","{}","{}","0","{""args"": [""TICK-8A9B2C""], ""kwargs"": {}}","Error: No se encontró ningún ticket con el ID TICK-8A9B2C.","{""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","2009","","[""nubbix-helpdesk""]","","42d290fef7397745","[]","[0]","[1]"
"b331beab4a84a80c","e71795a24508a55bf1371de907670cfe","","GENERATION","OpenAI-generation","2026-09-12 04:10:01.692000","2026-09-12 04:10:02.228000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","clyrjpbe20000t0mzcbwc42rg","gpt-4o-mini-2024-07-18","{""temperature"":0,""max_tokens"":""Infinity"",""top_p"":1,""frequency_penalty"":0,""presence_penalty"":0,""service_tier"":""default""}","{""input"":""260"",""output"":""1"",""total"":""261"",""input_audio_tokens"":""0"",""input_cached_tokens"":""0"",""output_accepted_prediction_tokens"":""0"",""output_audio_tokens"":""0"",""output_reasoning_tokens"":""0"",""output_rejected_prediction_tokens"":""0""}","{""input"":0.000039,""output"":6e-7,""input_cached_tokens"":0,""total"":0.0000396}","0.0000396","[{""role"": ""user"", ""content"": ""Eres el Orquestador de la Mesa de Ayuda de Nubbix.\n        Clasifica la consulta del empleado en UNA sola intención: HR, IT, Finance o Ticket.\n\n        REGLA DE PRIORIDAD (aplicarla SIEMPRE primero): si la consulta pide explícitamente\n        crear/abrir/generar un ticket, o consultar el estado de un ticket, la intención es\n        \""Ticket\"" — sin importar de qué tema hable el ticket (IT, HR o Finance).\n\n        Ejemplos:\n        - \""Mi laptop no enciende\"" -> IT (no pide ticket, es soporte directo)\n        - \""Quiero crear un ticket para cambiar mi contraseña\"" -> Ticket (pide crear ticket, aunque el tema sea IT)\n        - \""¿Cuál es el estado del ticket TICK-8A9B2?\"" -> Ticket\n        - \""¿Cuántos días de vacaciones tengo?\"" -> HR\n        - \""¿Cuál es el tope de reembolso de viáticos?\"" -> Finance\n\n        Consulta: \""¿Cuál es el estado del ticket TICK-8A9B2C?\""\n        Responde ÚNICAMENTE con una palabra: HR, IT, Finance o Ticket.\n        ""}]","{""role"": ""assistant"", ""content"": ""Ticket""}","{""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","536","","[""nubbix-helpdesk""]","","763024ee64674e6b","[]","[0]","[1]"
"763024ee64674e6b","e71795a24508a55bf1371de907670cfe","","CHAIN","router_node","2026-09-12 04:10:01.692000","2026-09-12 04:10:02.228000","","default","","","eval_run_20260912T040857","DEFAULT","","","","","","","{}","{}","{}","0","{""args"": [{""user_query"": ""¿Cuál es el estado del ticket TICK-8A9B2C?"", ""target_domain"": """", ""response"": """", ""steps_count"": 0, ""max_steps"": 5, ""action_type"": null, ""require_human_approval"": false, ""approved"": false}], ""kwargs"": {}}","{""user_query"": ""¿Cuál es el estado del ticket TICK-8A9B2C?"", ""target_domain"": ""Ticket"", ""response"": """", ""steps_count"": 1, ""max_steps"": 5, ""action_type"": ""status"", ""require_human_approval"": false, ""approved"": false}","{""steps_count"":""1"",""target_domain"":""Ticket"",""scope.attributes.public_key"":""pk-lf-cd0c0bee-4ee4-4ba8-8df4-ffe753793515"",""scope.version"":""4.15.2"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.service.instance.id"":""9b4df61c-bb72-47f0-95a0-68f3008227ca"",""resourceAttributes.telemetry.sdk.version"":""1.44.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}","536","","[""nubbix-helpdesk""]","","72428c703c022c34","[]","[0]","[1]"
